date, networkCode, gatewayCode, sensorCode, value
2025-11-16 08:00:00, NET_01, GW_0103, S_010301, 40.50
2025-11-16 09:00:00, NET_01, GW_0103, S_010301, 41.50
2025-11-16 10:00:00, NET_01, GW_0103, S_010301, 42.50
2025-11-16 11:00:00, NET_01, GW_0103, S_010301, 43.50
2025-11-16 12:00:00, NET_01, GW_0103, S_010301, 44.50
2025-11-16 13:00:00, NET_01, GW_0103, S_010301, 45.50
2025-11-16 14:00:00, NET_01, GW_0103, S_010301, 46.50
2025-11-16 15:00:00, NET_01, GW_0103, S_010301, 47.50
2025-11-16 16:00:00, NET_01, GW_0103, S_010301, 48.50
2025-11-16 17:00:00, NET_01, GW_0103, S_010301, 49.50
2025-11-16 18:00:00, NET_01, GW_0103, S_010301, 50.50
2025-11-16 19:00:00, NET_01, GW_0103, S_010301, 51.50
2025-11-16 20:00:00, NET_01, GW_0103, S_010301, 52.50
2025-11-16 21:00:00, NET_01, GW_0103, S_010301, 53.50
2025-11-16 22:00:00, NET_01, GW_0103, S_010301, 54.50
2025-11-16 23:00:00, NET_01, GW_0103, S_010301, 55.50
2025-11-17 00:00:00, NET_01, GW_0103, S_010301, 56.50
2025-11-17 01:00:00, NET_01, GW_0103, S_010301, 57.50
2025-11-17 02:00:00, NET_01, GW_0103, S_010301, 58.50
2025-11-17 03:00:00, NET_01, GW_0103, S_010301, 59.50
2025-11-17 04:00:00, NET_01, GW_0103, S_010301, 40.50
2025-11-17 05:00:00, NET_01, GW_0103, S_010301, 41.50
2025-11-17 06:00:00, NET_01, GW_0103, S_010301, 42.50
2025-11-17 07:00:00, NET_01, GW_0103, S_010301, 43.50
2025-11-17 08:00:00, NET_01, GW_0103, S_010301, 44.50
2025-11-17 09:00:00, NET_01, GW_0103, S_010301, 45.50
2025-11-17 10:00:00, NET_01, GW_0103, S_010301, 46.50
2025-11-17 11:00:00, NET_01, GW_0103, S_010301, 47.50
2025-11-17 12:00:00, NET_01, GW_0103, S_010301, 48.50
2025-11-17 13:00:00, NET_01, GW_0103, S_010301, 49.50
2025-11-17 14:00:00, NET_01, GW_0103, S_010301, 50.50
2025-11-17 15:00:00, NET_01, GW_0103, S_010301, 51.50
2025-11-17 16:00:00, NET_01, GW_0103, S_010301, 52.50
2025-11-17 17:00:00, NET_01, GW_0103, S_010301, 53.50
2025-11-17 18:00:00, NET_01, GW_0103, S_010301, 54.50
2025-11-17 19:00:00, NET_01, GW_0103, S_010301, 55.50
2025-11-17 20:00:00, NET_01, GW_0103, S_010301, 56.50
2025-11-17 21:00:00, NET_01, GW_0103, S_010301, 57.50
2025-11-17 22:00:00, NET_01, GW_0103, S_010301, 58.50
2025-11-17 23:00:00, NET_01, GW_0103, S_010301, 59.50
2025-11-18 00:00:00, NET_01, GW_0103, S_010301, 40.50
2025-11-18 01:00:00, NET_01, GW_0103, S_010301, 41.50
2025-11-18 02:00:00, NET_01, GW_0103, S_010301, 42.50
2025-11-18 03:00:00, NET_01, GW_0103, S_010301, 43.50
2025-11-18 04:00:00, NET_01, GW_0103, S_010301, 44.50
2025-11-18 05:00:00, NET_01, GW_0103, S_010301, 45.50
2025-11-18 06:00:00, NET_01, GW_0103, S_010301, 46.50
2025-11-18 07:00:00, NET_01, GW_0103, S_010301, 47.50
2025-11-18 08:00:00, NET_01, GW_0103, S_010301, 48.50
2025-11-18 09:00:00, NET_01, GW_0103, S_010301, 49.50
2025-11-18 10:00:00, NET_01, GW_0103, S_010301, 50.50
2025-11-18 11:00:00, NET_01, GW_0103, S_010301, 51.50
2025-11-18 12:00:00, NET_01, GW_0103, S_010301, 52.50
2025-11-18 13:00:00, NET_01, GW_0103, S_010301, 53.50
2025-11-18 14:00:00, NET_01, GW_0103, S_010301, 54.50
2025-11-18 15:00:00, NET_01, GW_0103, S_010301, 55.50
2025-11-18 16:00:00, NET_01, GW_0103, S_010301, 56.50
2025-11-18 17:00:00, NET_01, GW_0103, S_010301, 57.50
2025-11-18 18:00:00, NET_01, GW_0103, S_010301, 58.50
2025-11-18 19:00:00, NET_01, GW_0103, S_010301, 59.50
2025-11-18 20:00:00, NET_01, GW_0103, S_010301, 40.50
2025-11-18 21:00:00, NET_01, GW_0103, S_010301, 41.50
2025-11-18 22:00:00, NET_01, GW_0103, S_010301, 42.50
2025-11-18 23:00:00, NET_01, GW_0103, S_010301, 43.50
2025-11-19 00:00:00, NET_01, GW_0103, S_010301, 44.50
2025-11-19 01:00:00, NET_01, GW_0103, S_010301, 45.50
2025-11-19 02:00:00, NET_01, GW_0103, S_010301, 46.50
2025-11-19 03:00:00, NET_01, GW_0103, S_010301, 47.50
2025-11-19 04:00:00, NET_01, GW_0103, S_010301, 48.50
2025-11-19 05:00:00, NET_01, GW_0103, S_010301, 49.50
2025-11-19 06:00:00, NET_01, GW_0103, S_010301, 50.50
2025-11-19 07:00:00, NET_01, GW_0103, S_010301, 51.50
2025-11-19 08:00:00, NET_01, GW_0103, S_010301, 52.50
2025-11-19 09:00:00, NET_01, GW_0103, S_010301, 53.50
2025-11-19 10:00:00, NET_01, GW_0103, S_010301, 54.50
2025-11-19 11:00:00, NET_01, GW_0103, S_010301, 55.50
2025-11-19 12:00:00, NET_01, GW_0103, S_010301, 56.50
2025-11-19 13:00:00, NET_01, GW_0103, S_010301, 57.50
2025-11-19 14:00:00, NET_01, GW_0103, S_010301, 58.50
2025-11-19 15:00:00, NET_01, GW_0103, S_010301, 59.50
2025-11-19 16:00:00, NET_01, GW_0103, S_010301, 40.50
2025-11-19 17:00:00, NET_01, GW_0103, S_010301, 41.50
2025-11-19 18:00:00, NET_01, GW_0103, S_010301, 42.50
2025-11-19 19:00:00, NET_01, GW_0103, S_010301, 43.50
2025-11-19 20:00:00, NET_01, GW_0103, S_010301, 44.50
2025-11-19 21:00:00, NET_01, GW_0103, S_010301, 45.50
2025-11-19 22:00:00, NET_01, GW_0103, S_010301, 46.50
2025-11-19 23:00:00, NET_01, GW_0103, S_010301, 47.50
2025-11-20 00:00:00, NET_01, GW_0103, S_010301, 48.50
2025-11-20 01:00:00, NET_01, GW_0103, S_010301, 49.50
2025-11-20 02:00:00, NET_01, GW_0103, S_010301, 50.50
2025-11-20 03:00:00, NET_01, GW_0103, S_010301, 51.50
2025-11-20 04:00:00, NET_01, GW_0103, S_010301, 52.50
2025-11-20 05:00:00, NET_01, GW_0103, S_010301, 53.50
2025-11-20 06:00:00, NET_01, GW_0103, S_010301, 54.50
2025-11-20 07:00:00, NET_01, GW_0103, S_010301, 55.50
2025-11-20 08:00:00, NET_01, GW_0103, S_010301, 56.50
2025-11-20 09:00:00, NET_01, GW_0103, S_010301, 57.50
2025-11-20 10:00:00, NET_01, GW_0103, S_010301, 58.50
2025-11-20 11:00:00, NET_01, GW_0103, S_010301, 59.50
