date, networkCode, gatewayCode, sensorCode, value
2025-11-16 08:20:00, NET_01, GW_0102, S_010203, 1002.50
2025-11-16 09:20:00, NET_01, GW_0102, S_010203, 990.31
2025-11-16 10:20:00, NET_01, GW_0102, S_010203, 1014.76
2025-11-16 11:20:00, NET_01, GW_0102, S_010203, 998.96
2025-11-16 12:20:00, NET_01, GW_0102, S_010203, 1001.05
2025-11-16 13:20:00, NET_01, GW_0102, S_010203, 1011.72
2025-11-16 14:20:00, NET_01, GW_0102, S_010203, 1000.50
2025-11-16 15:20:00, NET_01, GW_0102, S_010203, 1006.78
2025-11-16 16:20:00, NET_01, GW_0102, S_010203, 1019.30
2025-11-16 17:20:00, NET_01, GW_0102, S_010203, 1005.06
2025-11-16 18:20:00, NET_01, GW_0102, S_010203, 1003.13
2025-11-16 19:20:00, NET_01, GW_0102, S_010203, 1005.36
2025-11-16 20:20:00, NET_01, GW_0102, S_010203, 994.12
2025-11-16 21:20:00, NET_01, GW_0102, S_010203, 1004.72
2025-11-16 22:20:00, NET_01, GW_0102, S_010203, 1004.65
2025-11-16 23:20:00, NET_01, GW_0102, S_010203, 1002.45
2025-11-17 00:20:00, NET_01, GW_0102, S_010203, 1003.47
2025-11-17 01:20:00, NET_01, GW_0102, S_010203, 991.32
2025-11-17 02:20:00, NET_01, GW_0102, S_010203, 999.01
2025-11-17 03:20:00, NET_01, GW_0102, S_010203, 1006.49
2025-11-17 04:20:00, NET_01, GW_0102, S_010203, 1007.27
2025-11-17 05:20:00, NET_01, GW_0102, S_010203, 1007.05
2025-11-17 06:20:00, NET_01, GW_0102, S_010203, 992.57
2025-11-17 07:20:00, NET_01, GW_0102, S_010203, 1008.52
2025-11-17 08:20:00, NET_01, GW_0102, S_010203, 1003.13
2025-11-17 09:20:00, NET_01, GW_0102, S_010203, 1008.13
2025-11-17 10:20:00, NET_01, GW_0102, S_010203, 1008.63
2025-11-17 11:20:00, NET_01, GW_0102, S_010203, 994.57
2025-11-17 12:20:00, NET_01, GW_0102, S_010203, 1001.82
2025-11-17 13:20:00, NET_01, GW_0102, S_010203, 1018.27
2025-11-17 14:20:00, NET_01, GW_0102, S_010203, 1002.78
2025-11-17 15:20:00, NET_01, GW_0102, S_010203, 1016.29
2025-11-17 16:20:00, NET_01, GW_0102, S_010203, 1004.90
2025-11-17 17:20:00, NET_01, GW_0102, S_010203, 1007.75
2025-11-17 18:20:00, NET_01, GW_0102, S_010203, 1007.79
2025-11-17 19:20:00, NET_01, GW_0102, S_010203, 999.35
2025-11-17 20:20:00, NET_01, GW_0102, S_010203, 1011.39
2025-11-17 21:20:00, NET_01, GW_0102, S_010203, 1007.24
2025-11-17 22:20:00, NET_01, GW_0102, S_010203, 1001.90
2025-11-17 23:20:00, NET_01, GW_0102, S_010203, 1007.28
2025-11-18 00:20:00, NET_01, GW_0102, S_010203, 992.12
2025-11-18 01:20:00, NET_01, GW_0102, S_010203, 1006.89
2025-11-18 02:20:00, NET_01, GW_0102, S_010203, 1006.29
2025-11-18 03:20:00, NET_01, GW_0102, S_010203, 1018.02
2025-11-18 04:20:00, NET_01, GW_0102, S_010203, 1007.46
2025-11-18 05:20:00, NET_01, GW_0102, S_010203, 1016.39
2025-11-18 06:20:00, NET_01, GW_0102, S_010203, 1011.51
2025-11-18 07:20:00, NET_01, GW_0102, S_010203, 992.18
2025-11-18 08:20:00, NET_01, GW_0102, S_010203, 1007.26
2025-11-18 09:20:00, NET_01, GW_0102, S_010203, 992.58
2025-11-18 10:20:00, NET_01, GW_0102, S_010203, 1007.92
2025-11-18 11:20:00, NET_01, GW_0102, S_010203, 1014.69
2025-11-18 12:20:00, NET_01, GW_0102, S_010203, 1004.13
2025-11-18 13:20:00, NET_01, GW_0102, S_010203, 1006.40
2025-11-18 14:20:00, NET_01, GW_0102, S_010203, 1000.50
2025-11-18 15:20:00, NET_01, GW_0102, S_010203, 1007.66
2025-11-18 16:20:00, NET_01, GW_0102, S_010203, 1004.37
2025-11-18 17:20:00, NET_01, GW_0102, S_010203, 1003.24
2025-11-18 18:20:00, NET_01, GW_0102, S_010203, 1014.93
2025-11-18 19:20:00, NET_01, GW_0102, S_010203, 1002.87
2025-11-18 20:20:00, NET_01, GW_0102, S_010203, 999.24
2025-11-18 21:20:00, NET_01, GW_0102, S_010203, 1014.20
2025-11-18 22:20:00, NET_01, GW_0102, S_010203, 992.03
2025-11-18 23:20:00, NET_01, GW_0102, S_010203, 1004.40
2025-11-19 00:20:00, NET_01, GW_0102, S_010203, 1005.60
2025-11-19 01:20:00, NET_01, GW_0102, S_010203, 1016.45
2025-11-19 02:20:00, NET_01, GW_0102, S_010203, 1000.13
2025-11-19 03:20:00, NET_01, GW_0102, S_010203, 1001.28
2025-11-19 04:20:00, NET_01, GW_0102, S_010203, 1002.79
2025-11-19 05:20:00, NET_01, GW_0102, S_010203, 1001.23
2025-11-19 06:20:00, NET_01, GW_0102, S_010203, 1006.89
2025-11-19 07:20:00, NET_01, GW_0102, S_010203, 1004.28
2025-11-19 08:20:00, NET_01, GW_0102, S_010203, 991.33
2025-11-19 09:20:00, NET_01, GW_0102, S_010203, 993.94
2025-11-19 10:20:00, NET_01, GW_0102, S_010203, 1010.96
2025-11-19 11:20:00, NET_01, GW_0102, S_010203, 1008.03
2025-11-19 12:20:00, NET_01, GW_0102, S_010203, 1005.41
2025-11-19 13:20:00, NET_01, GW_0102, S_010203, 1009.66
2025-11-19 14:20:00, NET_01, GW_0102, S_010203, 1001.56
2025-11-19 15:20:00, NET_01, GW_0102, S_010203, 1019.20
2025-11-19 16:20:00, NET_01, GW_0102, S_010203, 1009.93
2025-11-19 17:20:00, NET_01, GW_0102, S_010203, 1010.09
2025-11-19 18:20:00, NET_01, GW_0102, S_010203, 1019.12
2025-11-19 19:20:00, NET_01, GW_0102, S_010203, 1005.39
2025-11-19 20:20:00, NET_01, GW_0102, S_010203, 1006.49
2025-11-19 21:20:00, NET_01, GW_0102, S_010203, 1007.87
2025-11-19 22:20:00, NET_01, GW_0102, S_010203, 1005.16
2025-11-19 23:20:00, NET_01, GW_0102, S_010203, 1002.18
2025-11-20 00:20:00, NET_01, GW_0102, S_010203, 1013.71
2025-11-20 01:20:00, NET_01, GW_0102, S_010203, 1005.53
2025-11-20 02:20:00, NET_01, GW_0102, S_010203, 997.77
2025-11-20 03:20:00, NET_01, GW_0102, S_010203, 1001.96
2025-11-20 04:20:00, NET_01, GW_0102, S_010203, 1003.23
2025-11-20 05:20:00, NET_01, GW_0102, S_010203, 1003.44
2025-11-20 06:20:00, NET_01, GW_0102, S_010203, 1014.74
2025-11-20 07:20:00, NET_01, GW_0102, S_010203, 1015.45
2025-11-20 08:20:00, NET_01, GW_0102, S_010203, 1004.33
2025-11-20 09:20:00, NET_01, GW_0102, S_010203, 1005.16
2025-11-20 10:20:00, NET_01, GW_0102, S_010203, 1002.18
2025-11-20 11:20:00, NET_01, GW_0102, S_010203, 1013.71
