date, networkCode, gatewayCode, sensorCode, value
2025-11-16 08:00:00, NET_01, GW_0102, S_010205, 1017.00
2025-11-16 09:40:00, NET_01, GW_0102, S_010205, 996.68
2025-11-16 11:20:00, NET_01, GW_0102, S_010205, 1014.24
2025-11-16 13:00:00, NET_01, GW_0102, S_010205, 999.03
2025-11-16 14:40:00, NET_01, GW_0102, S_010205, 1012.12
2025-11-16 16:20:00, NET_01, GW_0102, S_010205, 995.98
2025-11-16 18:00:00, NET_01, GW_0102, S_010205, 1003.78
2025-11-16 19:40:00, NET_01, GW_0102, S_010205, 1012.25
2025-11-16 21:20:00, NET_01, GW_0102, S_010205, 1004.41
2025-11-16 23:00:00, NET_01, GW_0102, S_010205, 994.38
2025-11-17 00:40:00, NET_01, GW_0102, S_010205, 1012.50
2025-11-17 02:20:00, NET_01, GW_0102, S_010205, 1014.21
2025-11-17 04:00:00, NET_01, GW_0102, S_010205, 1018.43
2025-11-17 05:40:00, NET_01, GW_0102, S_010205, 1012.32
2025-11-17 07:20:00, NET_01, GW_0102, S_010205, 999.28
2025-11-17 09:00:00, NET_01, GW_0102, S_010205, 999.64
2025-11-17 10:40:00, NET_01, GW_0102, S_010205, 1004.34
2025-11-17 12:20:00, NET_01, GW_0102, S_010205, 1006.96
2025-11-17 14:00:00, NET_01, GW_0102, S_010205, 1009.74
2025-11-17 15:40:00, NET_01, GW_0102, S_010205, 1012.49
2025-11-17 17:20:00, NET_01, GW_0102, S_010205, 1001.30
2025-11-17 19:00:00, NET_01, GW_0102, S_010205, 1004.37
2025-11-17 20:40:00, NET_01, GW_0102, S_010205, 1005.84
2025-11-17 22:20:00, NET_01, GW_0102, S_010205, 1008.50
2025-11-18 00:00:00, NET_01, GW_0102, S_010205, 999.04
2025-11-18 01:40:00, NET_01, GW_0102, S_010205, 1017.09
2025-11-18 03:20:00, NET_01, GW_0102, S_010205, 1001.69
2025-11-18 05:00:00, NET_01, GW_0102, S_010205, 997.46
2025-11-18 06:40:00, NET_01, GW_0102, S_010205, 1011.92
2025-11-18 08:20:00, NET_01, GW_0102, S_010205, 1007.39
2025-11-18 10:00:00, NET_01, GW_0102, S_010205, 996.48
2025-11-18 11:40:00, NET_01, GW_0102, S_010205, 1019.56
2025-11-18 13:20:00, NET_01, GW_0102, S_010205, 1013.73
2025-11-18 15:00:00, NET_01, GW_0102, S_010205, 1013.71
2025-11-18 16:40:00, NET_01, GW_0102, S_010205, 1007.91
2025-11-18 18:20:00, NET_01, GW_0102, S_010205, 1002.50
2025-11-18 20:00:00, NET_01, GW_0102, S_010205, 1004.56
2025-11-18 21:40:00, NET_01, GW_0102, S_010205, 992.05
2025-11-18 23:20:00, NET_01, GW_0102, S_010205, 1018.36
2025-11-19 01:00:00, NET_01, GW_0102, S_010205, 1019.25
2025-11-19 02:40:00, NET_01, GW_0102, S_010205, 1017.50
2025-11-19 04:20:00, NET_01, GW_0102, S_010205, 1008.44
2025-11-19 06:00:00, NET_01, GW_0102, S_010205, 996.91
2025-11-19 07:40:00, NET_01, GW_0102, S_010205, 1001.47
2025-11-19 09:20:00, NET_01, GW_0102, S_010205, 1002.46
2025-11-19 11:00:00, NET_01, GW_0102, S_010205, 1006.44
2025-11-19 12:40:00, NET_01, GW_0102, S_010205, 998.59
2025-11-19 14:20:00, NET_01, GW_0102, S_010205, 1005.96
2025-11-19 16:00:00, NET_01, GW_0102, S_010205, 1010.06
2025-11-19 17:40:00, NET_01, GW_0102, S_010205, 1015.77
2025-11-19 19:20:00, NET_01, GW_0102, S_010205, 1000.65
2025-11-19 21:00:00, NET_01, GW_0102, S_010205, 1005.52
2025-11-19 22:40:00, NET_01, GW_0102, S_010205, 1003.17
2025-11-20 00:20:00, NET_01, GW_0102, S_010205, 1002.11
2025-11-20 02:00:00, NET_01, GW_0102, S_010205, 998.65
2025-11-20 03:40:00, NET_01, GW_0102, S_010205, 1000.65
2025-11-20 05:20:00, NET_01, GW_0102, S_010205, 1008.18
2025-11-20 07:00:00, NET_01, GW_0102, S_010205, 1003.80
2025-11-20 08:40:00, NET_01, GW_0102, S_010205, 1008.54
2025-11-20 10:20:00, NET_01, GW_0102, S_010205, 999.35
2025-11-20 12:00:00, NET_01, GW_0102, S_010205, 1003.86
2025-11-20 13:40:00, NET_01, GW_0102, S_010205, 1004.19
2025-11-20 15:20:00, NET_01, GW_0102, S_010205, 1005.77
2025-11-20 17:00:00, NET_01, GW_0102, S_010205, 1006.91
2025-11-20 18:40:00, NET_01, GW_0102, S_010205, 1008.58
2025-11-20 20:20:00, NET_01, GW_0102, S_010205, 996.94
2025-11-20 22:00:00, NET_01, GW_0102, S_010205, 1009.72
