date, networkCode, gatewayCode, sensorCode, value
2025-11-16 08:20:00, NET_01, GW_0103, S_010302, 55.12
2025-11-16 10:00:00, NET_01, GW_0103, S_010302, 49.03
2025-11-16 11:40:00, NET_01, GW_0103, S_010302, 57.77
2025-11-16 13:20:00, NET_01, GW_0103, S_010302, 52.44
2025-11-16 15:00:00, NET_01, GW_0103, S_010302, 40.65
2025-11-16 16:40:00, NET_01, GW_0103, S_010302, 58.31
2025-11-16 18:20:00, NET_01, GW_0103, S_010302, 43.28
2025-11-16 20:00:00, NET_01, GW_0103, S_010302, 47.19
2025-11-16 21:40:00, NET_01, GW_0103, S_010302, 54.97
2025-11-16 23:20:00, NET_01, GW_0103, S_010302, 48.66
2025-11-17 01:00:00, NET_01, GW_0103, S_010302, 59.41
2025-11-17 02:40:00, NET_01, GW_0103, S_010302, 44.58
2025-11-17 04:20:00, NET_01, GW_0103, S_010302, 53.77
2025-11-17 06:00:00, NET_01, GW_0103, S_010302, 41.89
2025-11-17 07:40:00, NET_01, GW_0103, S_010302, 48.02
2025-11-17 09:20:00, NET_01, GW_0103, S_010302, 52.33
2025-11-17 11:00:00, NET_01, GW_0103, S_010302, 57.90
2025-11-17 12:40:00, NET_01, GW_0103, S_010302, 45.18
2025-11-17 14:20:00, NET_01, GW_0103, S_010302, 49.91
2025-11-17 16:00:00, NET_01, GW_0103, S_010302, 46.74
2025-11-17 17:40:00, NET_01, GW_0103, S_010302, 55.92
2025-11-17 19:20:00, NET_01, GW_0103, S_010302, 50.67
2025-11-17 21:00:00, NET_01, GW_0103, S_010302, 58.44
2025-11-17 22:40:00, NET_01, GW_0103, S_010302, 54.01
2025-11-18 00:20:00, NET_01, GW_0103, S_010302, 47.33
2025-11-18 02:00:00, NET_01, GW_0103, S_010302, 43.21
2025-11-18 03:40:00, NET_01, GW_0103, S_010302, 51.90
2025-11-18 05:20:00, NET_01, GW_0103, S_010302, 59.19
2025-11-18 07:00:00, NET_01, GW_0103, S_010302, 41.76
2025-11-18 08:40:00, NET_01, GW_0103, S_010302, 49.22
2025-11-18 10:20:00, NET_01, GW_0103, S_010302, 56.80
2025-11-18 12:00:00, NET_01, GW_0103, S_010302, 45.44
2025-11-18 13:40:00, NET_01, GW_0103, S_010302, 50.03
2025-11-18 15:20:00, NET_01, GW_0103, S_010302, 42.95
2025-11-18 17:00:00, NET_01, GW_0103, S_010302, 57.77
2025-11-18 18:40:00, NET_01, GW_0103, S_010302, 55.25
2025-11-18 20:20:00, NET_01, GW_0103, S_010302, 43.05
2025-11-18 22:00:00, NET_01, GW_0103, S_010302, 47.13
2025-11-18 23:40:00, NET_01, GW_0103, S_010302, 59.84
2025-11-19 01:20:00, NET_01, GW_0103, S_010302, 40.94
2025-11-19 03:00:00, NET_01, GW_0103, S_010302, 46.88
2025-11-19 04:40:00, NET_01, GW_0103, S_010302, 50.27
2025-11-19 06:20:00, NET_01, GW_0103, S_010302, 55.14
2025-11-19 08:00:00, NET_01, GW_0103, S_010302, 59.47
2025-11-19 09:40:00, NET_01, GW_0103, S_010302, 48.38
2025-11-19 11:20:00, NET_01, GW_0103, S_010302, 42.77
2025-11-19 13:00:00, NET_01, GW_0103, S_010302, 44.91
2025-11-19 14:40:00, NET_01, GW_0103, S_010302, 57.03
2025-11-19 16:20:00, NET_01, GW_0103, S_010302, 56.62
2025-11-19 18:00:00, NET_01, GW_0103, S_010302, 45.71
2025-11-19 19:40:00, NET_01, GW_0103, S_010302, 41.32
2025-11-19 21:20:00, NET_01, GW_0103, S_010302, 58.74
2025-11-19 23:00:00, NET_01, GW_0103, S_010302, 49.69
2025-11-20 00:40:00, NET_01, GW_0103, S_010302, 55.28
2025-11-20 02:20:00, NET_01, GW_0103, S_010302, 52.11
2025-11-20 04:00:00, NET_01, GW_0103, S_010302, 59.66
2025-11-20 05:40:00, NET_01, GW_0103, S_010302, 48.55
2025-11-20 07:20:00, NET_01, GW_0103, S_010302, 53.42
2025-11-20 09:00:00, NET_01, GW_0103, S_010302, 41.04
2025-11-20 10:40:00, NET_01, GW_0103, S_010302, 44.15
2025-11-20 12:20:00, NET_01, GW_0103, S_010302, 58.94
2025-11-20 14:00:00, NET_01, GW_0103, S_010302, 57.56
2025-11-20 15:40:00, NET_01, GW_0103, S_010302, 50.49
2025-11-20 17:20:00, NET_01, GW_0103, S_010302, 42.02
2025-11-20 19:00:00, NET_01, GW_0103, S_010302, 59.40
2025-11-20 20:40:00, NET_01, GW_0103, S_010302, 47.73
2025-11-20 22:20:00, NET_01, GW_0103, S_010302, 46.14
2025-11-21 00:00:00, NET_01, GW_0103, S_010302, 55.51
2025-11-21 01:40:00, NET_01, GW_0103, S_010302, 53.09
2025-11-21 03:20:00, NET_01, GW_0103, S_010302, 45.63
2025-11-21 05:00:00, NET_01, GW_0103, S_010302, 57.78
2025-11-21 06:40:00, NET_01, GW_0103, S_010302, 50.08
2025-11-21 08:20:00, NET_01, GW_0103, S_010302, 43.87
2025-11-21 10:00:00, NET_01, GW_0103, S_010302, 59.10
2025-11-21 11:40:00, NET_01, GW_0103, S_010302, 54.25
2025-11-21 13:20:00, NET_01, GW_0103, S_010302, 49.33
2025-11-21 15:00:00, NET_01, GW_0103, S_010302, 41.78
2025-11-21 16:40:00, NET_01, GW_0103, S_010302, 56.92
2025-11-21 18:20:00, NET_01, GW_0103, S_010302, 44.96
2025-11-21 20:00:00, NET_01, GW_0103, S_010302, 40.61
2025-11-21 21:40:00, NET_01, GW_0103, S_010302, 57.84
2025-11-21 23:20:00, NET_01, GW_0103, S_010302, 51.70
